order_id,customer_id,order_date,Order Status,sub_total,order_total,total_quantity,Product Details,day,month,coupon
1393,554,12/2/2014,Shipped,196.0,117.6,3,"Product ID: 522, Product Qty: 1, Product SKU: 1040-White-XS, Product Name: Night Gown, White, Product Weight: 0.3500, Product Variation Details: Size: XS, Product Unit Price: 41.00, Product Total Price: 41.00|Product ID: 583, Product Qty: 1, Product SKU: 202-Chili Pepper Red-XS, Product Name: Modest Scoop, Long Sleeve, Chili Pepper Red, Product Weight: 0.3500, Product Variation Details: Size: Extra Small, Product Unit Price: 69.00, Product Total Price: 69.00|Product ID: 593, Product Qty: 1, Product SKU: 2001-Black-XS, Product Name: Droop Neck, Tank, Black, Product Weight: 0.3000, Product Variation Details: Size: XS, Product Unit Price: 86.00, Product Total Price: 86.00",12,2,True
2350,1271,3/2/2016,Shipped,69.0,60.7,1,"Product ID: 510, Product Qty: 1, Product SKU: 402-Black-M, Product Name: Crew Neck, Long Sleeve, Black, Product Weight: 0.3500, Product Variation Details: Size: M, Product Unit Price: 69.00, Product Total Price: 69.00",3,2,True
2345,373,3/2/2016,Shipped,69.0,60.7,1,"Product ID: 510, Product Qty: 1, Product SKU: 402-Black-M, Product Name: Crew Neck, Long Sleeve, Black, Product Weight: 0.3500, Product Variation Details: Size: M, Product Unit Price: 69.00, Product Total Price: 69.00",3,2,True
2374,1280,14/02/2016,Shipped,69.0,60.7,1,"Product ID: 510, Product Qty: 1, Product SKU: 402-Black-M, Product Name: Crew Neck, Long Sleeve, Black, Product Weight: 0.3500, Product Variation Details: Size: M, Product Unit Price: 74.28, Product Total Price: 74.28",14,02,True
2343,826,3/2/2016,Shipped,71.0,62.3,1,"Product ID: 558, Product Qty: 1, Product SKU: 802-Black-M, Product Name: Turtleneck, Long Sleeve, Black, Product Weight: 0.3000, Product Variation Details: Size: M, Product Unit Price: 71.00, Product Total Price: 71.00",3,2,True
2347,1090,3/2/2016,Shipped,99.0,79.2,1,"Product ID: 584, Product Qty: 1, Product SKU: 2000-Chili Pepper Red-L, Product Name: Droop Neck, 3/4 Sleeve, Chili Pepper Red, Product Weight: 0.3500, Product Variation Details: Size: L, Product Unit Price: 99.00, Product Total Price: 99.00",3,2,True
2346,16,3/2/2016,Shipped,124.0,99.2,2,"Product ID: 509, Product Qty: 1, Product SKU: 401-Black-S, Product Name: Crew Neck, Short Sleeve, Black, Product Weight: 0.3500, Product Variation Details: Size: S, Product Unit Price: 66.74, Product Total Price: 66.74|Product ID: 537, Product Qty: 1, Product SKU: 401-White-S, Product Name: Crew Neck, Short Sleeve, White, Product Weight: 0.3500, Product Variation Details: Size: S, Product Unit Price: 66.74, Product Total Price: 66.74",3,2,True
2363,322,8/2/2016,Shipped,124.0,99.2,2,"Product ID: 509, Product Qty: 2, Product SKU: 401-Black-S, Product Name: Crew Neck, Short Sleeve, Black, Product Weight: 0.3500, Product Variation Details: Size: S, Product Unit Price: 62.00, Product Total Price: 124.00",8,2,True
2351,1272,4/2/2016,Shipped,138.0,110.4,2,"Product ID: 496, Product Qty: 2, Product SKU: 202-Black-S, Product Name: Modest Scoop, Long Sleeve, Black, Product Weight: 0.3500, Product Variation Details: Size: S, Product Unit Price: 69.00, Product Total Price: 138.00",4,2,True
2365,1217,9/2/2016,Shipped,138.0,110.4,2,"Product ID: 510, Product Qty: 1, Product SKU: 402-Black-L, Product Name: Crew Neck, Long Sleeve, Black, Product Weight: 0.3500, Product Variation Details: Size: L, Product Unit Price: 69.00, Product Total Price: 69.00|Product ID: 631, Product Qty: 1, Product SKU: 402-Chili Pepper Red -L, Product Name: Crew Neck, Long Sleeve, Chili Pepper Red, Product Weight: 0.3500, Product Variation Details: Size: L, Product Unit Price: 69.00, Product Total Price: 69.00",9,2,True
2349,1031,3/2/2016,Shipped,205.0,164.0,3,"Product ID: 543, Product Qty: 1, Product SKU: 402-White-M, Product Name: Crew Neck, Long Sleeve, White, Product Weight: 0.3500, Product Variation Details: Size: M, Product Unit Price: 69.00, Product Total Price: 69.00|Product ID: 554, Product Qty: 1, Product SKU: 402-Navy-M, Product Name: Crew Neck, Long Sleeve, Navy , Product Weight: 0.3500, Product Variation Details: Size: M, Product Unit Price: 69.00, Product Total Price: 69.00|Product ID: 645, Product Qty: 1, Product SKU: 9001-White-XXL, Product Name: Men's Crew Neck, Short Sleeve, White, Product Weight: 0.4500, Product Variation Details: Size: XXL, Product Unit Price: 67.00, Product Total Price: 67.00",3,2,True
2360,1121,4/2/2016,Shipped,276.0,220.8,4,"Product ID: 496, Product Qty: 1, Product SKU: 202-Black-M, Product Name: Modest Scoop, Long Sleeve, Black, Product Weight: 0.3500, Product Variation Details: Size: M, Product Unit Price: 69.00, Product Total Price: 69.00|Product ID: 506, Product Qty: 2, Product SKU: 202-White-M, Product Name: Modest Scoop, Long Sleeve, White, Product Weight: 0.3500, Product Variation Details: Size: M, Product Unit Price: 69.00, Product Total Price: 138.00|Product ID: 607, Product Qty: 1, Product SKU: 230-Fuchsia Purple-M, Product Name: Scoop Neck, 3/4 Sleeve, Fuchsia Purple, Product Weight: 0.3500, Product Variation Details: Size: M, Product Unit Price: 69.00, Product Total Price: 69.00",4,2,True
3171,608,29/09/2017,Shipped,109.0,87.2,2,"Product ID: 561, Product Qty: 1, Product SKU: 901-Navy-XS, Product Name: Racerback Tank, Navy, Product Weight: 0.3000, Product Variation Details: Size: XS, Product Unit Price: 37.68, Product Total Price: 37.68|Product ID: 573, Product Qty: 1, Product SKU: 302-SlateGray-XS, Product Name: V-Neck, Long Sleeve, Slate Gray, Product Weight: 0.3500, Product Variation Details: Size: XS, Product Unit Price: 79.66, Product Total Price: 79.66",29,09,True
3172,570,30/09/2017,Shipped,210.0,168.0,2,"Product ID: 589, Product Qty: 1, Product SKU: 2000-Black-L, Product Name: Droop Neck, 3/4 Sleeve, Black, Product Weight: 0.3000, Product Variation Details: Size: L, Product Unit Price: 105.00, Product Total Price: 105.00|Product ID: 610, Product Qty: 1, Product SKU: 2000-FuchsiaPurple-L, Product Name: Droop Neck, 3/4 Sleeve, Fuchsia Purple, Product Weight: 0.3000, Product Variation Details: Size: L, Product Unit Price: 105.00, Product Total Price: 105.00",30,09,True
1987,1148,15/05/2015,Shipped,75.0,45.5,1,"Product ID: 552, Product Qty: 1, Product SKU: 1070-Black-M, Product Name: Legging, Product Weight: 0.3000, Product Variation Details: Size: M, Product Unit Price: 77.18, Product Total Price: 77.18",15,05,True
1988,1148,15/05/2015,Shipped,75.0,45.5,1,"Product ID: 552, Product Qty: 1, Product SKU: 1070-Black-L, Product Name: Legging, Product Weight: 0.3000, Product Variation Details: Size: L, Product Unit Price: 77.18, Product Total Price: 77.18",15,05,True
1344,831,31/12/2013,Shipped,103.0,8.5,4,"Product ID: 517, Product Qty: 1, Product SKU: 1020-Black-M, Product Name: Lace Trim Boyshort, Black, Product Weight: 0.1000, Product Variation Details: Size: M, Product Unit Price: 12.91, Product Total Price: 12.91|Product ID: 518, Product Qty: 1, Product SKU: 1030-Black-S, Product Name: Lace Thong, Black, Product Weight: 0.1000, Product Variation Details: Size: S, Product Unit Price: 11.84, Product Total Price: 11.84|Product ID: 519, Product Qty: 1, Product SKU: 1030-White-M, Product Name: Lace Thong, White, Product Weight: 0.1000, Product Variation Details: Size: M, Product Unit Price: 11.84, Product Total Price: 11.84|Product ID: 586, Product Qty: 1, Product SKU: 402-Chili Pepper Red-M, Product Name: Crew Neck, Long Sleeve, Chili Pepper Red, Product Weight: 0.3500, Product Variation Details: Size: M, Product Unit Price: 74.26, Product Total Price: 74.26",31,12,True
1311,474,11/12/2013,Shipped,69.0,64.15,1,"Product ID: 495, Product Qty: 1, Product SKU: 202-Natural-M, Product Name: Modest Scoop, Long Sleeve, Natural, Product Weight: 0.3500, Product Variation Details: Size: M, Product Unit Price: 69.00, Product Total Price: 69.00",11,12,True
1316,435,15/12/2013,Shipped,69.0,64.15,1,"Product ID: 583, Product Qty: 1, Product SKU: 202-Chili Pepper Red-S, Product Name: Modest Scoop, Long Sleeve, Chili Pepper Red, Product Weight: 0.3500, Product Variation Details: Size: Small, Product Unit Price: 69.00, Product Total Price: 69.00",15,12,True
1261,795,25/11/2013,Shipped,69.0,64.15,1,"Product ID: 543, Product Qty: 1, Product SKU: 402-White-M, Product Name: Crew Neck, Long Sleeve, White, Product Weight: 0.3500, Product Variation Details: Size: M, Product Unit Price: 69.00, Product Total Price: 69.00",25,11,True
1274,408,29/11/2013,Shipped,69.0,64.15,1,"Product ID: 495, Product Qty: 1, Product SKU: 202-Natural-M, Product Name: Modest Scoop, Long Sleeve, Natural, Product Weight: 0.3500, Product Variation Details: Size: M, Product Unit Price: 69.00, Product Total Price: 69.00",29,11,True
1330,25,19/12/2013,Shipped,76.0,70.1,2,"Product ID: 594, Product Qty: 2, Product SKU: 3000-Chili Pepper Red-One Size, Product Name: Scarf, Chili Pepper Red, Product Weight: 0.3000, Product Variation Details: One Size: Yes, Product Unit Price: 38.00, Product Total Price: 76.00",19,12,True
1304,418,9/12/2013,Shipped,100.0,85.0,2,"Product ID: 496, Product Qty: 1, Product SKU: 202-Black-M, Product Name: Modest Scoop, Long Sleeve, Black, Product Weight: 0.3500, Product Variation Details: Size: M, Product Unit Price: 69.00, Product Total Price: 69.00|Product ID: 503, Product Qty: 1, Product SKU: 101-White-L, Product Name: Deep Scoop, Short Sleeve, White LIMITED SIZES, Product Weight: 0.3500, Product Variation Details: Size: L, Product Unit Price: 31.00, Product Total Price: 31.00",9,12,True
1307,660,10/12/2013,Shipped,38.0,37.8,1,"Product ID: 594, Product Qty: 1, Product SKU: 3000-Chili Pepper Red-One Size, Product Name: Scarf, Chili Pepper Red, Product Weight: 0.3000, Product Variation Details: One Size: Yes, Product Unit Price: 38.00, Product Total Price: 38.00",10,12,True
1277,804,30/11/2013,Shipped,62.0,58.2,1,"Product ID: 497, Product Qty: 1, Product SKU: 201-Black-M, Product Name: Modest Scoop, Short Sleeve, Black, Product Weight: 0.3500, Product Variation Details: Size: M, Product Unit Price: 66.72, Product Total Price: 66.72",30,11,True
1284,803,2/12/2013,Shipped,124.0,105.4,4,"Product ID: 491, Product Qty: 2, Product SKU: 101-Natural-L, Product Name: Deep Scoop, Short Sleeve, Natural, Product Weight: 0.3500, Product Variation Details: Size: L, Product Unit Price: 31.00, Product Total Price: 62.00|Product ID: 503, Product Qty: 2, Product SKU: 101-White-L, Product Name: Deep Scoop, Short Sleeve, White LIMITED SIZES, Product Weight: 0.3500, Product Variation Details: Size: L, Product Unit Price: 31.00, Product Total Price: 62.00",2,12,True
1286,252,3/12/2013,Shipped,131.0,111.35,2,"Product ID: 509, Product Qty: 1, Product SKU: 401-Black-XS, Product Name: Crew Neck, Short Sleeve, Black, Product Weight: 0.3500, Product Variation Details: Size: XS, Product Unit Price: 62.00, Product Total Price: 62.00|Product ID: 549, Product Qty: 1, Product SKU: 402-Java-XS, Product Name: Crew Neck, Long Sleeve, Java, Product Weight: 0.3500, Product Variation Details: Size: XS, Product Unit Price: 69.00, Product Total Price: 69.00",3,12,True
1301,623,9/12/2013,Shipped,138.0,117.3,2,"Product ID: 543, Product Qty: 1, Product SKU: 402-White-XS, Product Name: Crew Neck, Long Sleeve, White, Product Weight: 0.3500, Product Variation Details: Size: XS, Product Unit Price: 69.00, Product Total Price: 69.00|Product ID: 572, Product Qty: 1, Product SKU: 402-Grey-XS, Product Name: Crew Neck, Long Sleeve, Slate Gray, Product Weight: 0.3500, Product Variation Details: Size: XS, Product Unit Price: 69.00, Product Total Price: 69.00",9,12,True
1340,829,30/12/2013,Shipped,131.0,104.8,3,"Product ID: 491, Product Qty: 1, Product SKU: 101-Natual-XL, Product Name: Deep Scoop, Short Sleeve, Natural, Product Weight: 0.3500, Product Variation Details: Size: XL, Product Unit Price: 31.00, Product Total Price: 31.00|Product ID: 496, Product Qty: 1, Product SKU: 202-Black-XL, Product Name: Modest Scoop, Long Sleeve, Black, Product Weight: 0.3500, Product Variation Details: Size: XL, Product Unit Price: 69.00, Product Total Price: 69.00|Product ID: 503, Product Qty: 1, Product SKU: 101-White-XL, Product Name: Deep Scoop, Short Sleeve, White LIMITED SIZES, Product Weight: 0.3500, Product Variation Details: Size: XL, Product Unit Price: 31.00, Product Total Price: 31.00",30,12,True
1291,808,6/12/2013,Shipped,185.0,157.25,2,"Product ID: 525, Product Qty: 1, Product SKU: 1050-Black-XL, Product Name: EveryWear Luxury Pant, Black, Product Weight: 0.3500, Product Variation Details: Size: XL, Product Unit Price: 99.00, Product Total Price: 99.00|Product ID: 593, Product Qty: 1, Product SKU: 2001-Black-L, Product Name: Droop Neck, Tank, Black, Product Weight: 0.3000, Product Variation Details: Size: L, Product Unit Price: 86.00, Product Total Price: 86.00",6,12,True
1336,825,28/12/2013,Shipped,140.0,112.0,2,"Product ID: 543, Product Qty: 1, Product SKU: 402-White-M, Product Name: Crew Neck, Long Sleeve, White, Product Weight: 0.3500, Product Variation Details: Size: M, Product Unit Price: 69.00, Product Total Price: 69.00|Product ID: 558, Product Qty: 1, Product SKU: 802-Black-M, Product Name: Turtleneck, Long Sleeve, Black, Product Weight: 0.3000, Product Variation Details: Size: M, Product Unit Price: 71.00, Product Total Price: 71.00",28,12,True
1313,737,13/12/2013,Shipped,142.0,113.6,2,"Product ID: 578, Product Qty: 1, Product SKU: 802-Navy-S, Product Name: Turtleneck, Long Sleeve, Navy, Product Weight: 0.3000, Product Variation Details: Size: S, Product Unit Price: 71.00, Product Total Price: 71.00|Product ID: 588, Product Qty: 1, Product SKU: 802-Chili Pepper Red-S, Product Name: Turtleneck, Long Sleeve, Chili Pepper Red, Product Weight: 0.3000, Product Variation Details: Size: S, Product Unit Price: 71.00, Product Total Price: 71.00",13,12,True
1306,660,10/12/2013,Shipped,207.0,175.95,3,"Product ID: 510, Product Qty: 1, Product SKU: 402-Black-M, Product Name: Crew Neck, Long Sleeve, Black, Product Weight: 0.3500, Product Variation Details: Size: M, Product Unit Price: 69.00, Product Total Price: 69.00|Product ID: 549, Product Qty: 1, Product SKU: 402-Java-M, Product Name: Crew Neck, Long Sleeve, Java, Product Weight: 0.3500, Product Variation Details: Size: M, Product Unit Price: 69.00, Product Total Price: 69.00|Product ID: 586, Product Qty: 1, Product SKU: 402-Chili Pepper Red-M, Product Name: Crew Neck, Long Sleeve, Chili Pepper Red, Product Weight: 0.3500, Product Variation Details: Size: M, Product Unit Price: 69.00, Product Total Price: 69.00",10,12,True
1259,308,25/11/2013,Shipped,207.0,175.95,3,"Product ID: 510, Product Qty: 1, Product SKU: 402-Black-L, Product Name: Crew Neck, Long Sleeve, Black, Product Weight: 0.3500, Product Variation Details: Size: L, Product Unit Price: 69.00, Product Total Price: 69.00|Product ID: 543, Product Qty: 1, Product SKU: 402-White-L, Product Name: Crew Neck, Long Sleeve, White, Product Weight: 0.3500, Product Variation Details: Size: L, Product Unit Price: 69.00, Product Total Price: 69.00|Product ID: 572, Product Qty: 1, Product SKU: 402-Grey-L, Product Name: Crew Neck, Long Sleeve, Slate Gray, Product Weight: 0.3500, Product Variation Details: Size: L, Product Unit Price: 69.00, Product Total Price: 69.00",25,11,True
1287,387,4/12/2013,Shipped,217.0,184.45,3,"Product ID: 573, Product Qty: 1, Product SKU: 302-Grey-M, Product Name: V-Neck, Long Sleeve, Slate Gray, Product Weight: 0.3500, Product Variation Details: Size: M, Product Unit Price: 69.00, Product Total Price: 69.00|Product ID: 587, Product Qty: 1, Product SKU: 501-Chili Pepper Red-M, Product Name: Tank, Chili Pepper Red, Product Weight: 0.3500, Product Variation Details: Size: M, Product Unit Price: 62.00, Product Total Price: 62.00|Product ID: 593, Product Qty: 1, Product SKU: 2001-Black-M, Product Name: Droop Neck, Tank, Black, Product Weight: 0.3000, Product Variation Details: Size: M, Product Unit Price: 86.00, Product Total Price: 86.00",4,12,True
1269,44,26/11/2013,Shipped,219.0,186.15,6,"Product ID: 495, Product Qty: 1, Product SKU: 202-Natural-XL, Product Name: Modest Scoop, Long Sleeve, Natural, Product Weight: 0.3500, Product Variation Details: Size: XL, Product Unit Price: 69.00, Product Total Price: 69.00|Product ID: 496, Product Qty: 1, Product SKU: 202-Black-M, Product Name: Modest Scoop, Long Sleeve, Black, Product Weight: 0.3500, Product Variation Details: Size: M, Product Unit Price: 69.00, Product Total Price: 69.00|Product ID: 518, Product Qty: 3, Product SKU: 1030-Black-M, Product Name: Lace Thong, Black, Product Weight: 0.1000, Product Variation Details: Size: M, Product Unit Price: 11.00, Product Total Price: 33.00|Product ID: 541, Product Qty: 1, Product SKU: 1060-Shell Pink-M/L, Product Name: Robe, Shell Pink, Product Weight: 1.0000, Product Variation Details: Size: M/L, Product Unit Price: 48.00, Product Total Price: 48.00",26,11,True
1327,820,19/12/2013,Shipped,211.0,168.8,4,"Product ID: 510, Product Qty: 1, Product SKU: 402-Black-M, Product Name: Crew Neck, Long Sleeve, Black, Product Weight: 0.3500, Product Variation Details: Size: M, Product Unit Price: 71.00, Product Total Price: 71.00|Product ID: 518, Product Qty: 1, Product SKU: 1030-Black-L, Product Name: Lace Thong, Black, Product Weight: 0.1000, Product Variation Details: Size: L, Product Unit Price: 11.32, Product Total Price: 11.32|Product ID: 567, Product Qty: 1, Product SKU: 401-Navy-XS, Product Name: Crew Neck, Short Sleeve, Navy, Product Weight: 0.3500, Product Variation Details: Size: XS, Product Unit Price: 63.80, Product Total Price: 63.80|Product ID: 572, Product Qty: 1, Product SKU: 402-Grey-L, Product Name: Crew Neck, Long Sleeve, Slate Gray, Product Weight: 0.3500, Product Variation Details: Size: L, Product Unit Price: 71.00, Product Total Price: 71.00",19,12,True
1309,456,10/12/2013,Shipped,243.0,182.25,3,"Product ID: 552, Product Qty: 1, Product SKU: 1070-Black-M, Product Name: Legging, Product Weight: 0.3000, Product Variation Details: Size: M, Product Unit Price: 75.00, Product Total Price: 75.00|Product ID: 560, Product Qty: 1, Product SKU: 302-Java-M, Product Name: V-Neck, Long Sleeve, Java, Product Weight: 0.3500, Product Variation Details: Size: M, Product Unit Price: 69.00, Product Total Price: 69.00|Product ID: 584, Product Qty: 1, Product SKU: 2000-Chili Pepper Red-M, Product Name: Droop Neck, 3/4 Sleeve, Chili Pepper Red, Product Weight: 0.3500, Product Variation Details: Size: M, Product Unit Price: 99.00, Product Total Price: 99.00",10,12,True
1263,772,25/11/2013,Shipped,249.0,186.75,4,"Product ID: 496, Product Qty: 1, Product SKU: 202-Black-L, Product Name: Modest Scoop, Long Sleeve, Black, Product Weight: 0.3500, Product Variation Details: Size: L, Product Unit Price: 69.00, Product Total Price: 69.00|Product ID: 555, Product Qty: 1, Product SKU: 802-White-L, Product Name: Turtleneck, Long Sleeve, White, Product Weight: 0.3000, Product Variation Details: Size: L, Product Unit Price: 71.00, Product Total Price: 71.00|Product ID: 588, Product Qty: 1, Product SKU: 802-Chili Pepper Red-L, Product Name: Turtleneck, Long Sleeve, Chili Pepper Red, Product Weight: 0.3000, Product Variation Details: Size: L, Product Unit Price: 71.00, Product Total Price: 71.00|Product ID: 594, Product Qty: 1, Product SKU: 3000-Chili Pepper Red-One Size, Product Name: Scarf, Chili Pepper Red, Product Weight: 0.3000, Product Variation Details: One Size: Yes, Product Unit Price: 38.00, Product Total Price: 38.00",25,11,True
1314,14,15/12/2013,Shipped,276.0,207.0,4,"Product ID: 496, Product Qty: 2, Product SKU: 202-Black-M, Product Name: Modest Scoop, Long Sleeve, Black, Product Weight: 0.3500, Product Variation Details: Size: M, Product Unit Price: 69.00, Product Total Price: 138.00|Product ID: 496, Product Qty: 1, Product SKU: 202-Black-S, Product Name: Modest Scoop, Long Sleeve, Black, Product Weight: 0.3500, Product Variation Details: Size: S, Product Unit Price: 69.00, Product Total Price: 69.00|Product ID: 583, Product Qty: 1, Product SKU: 202-Chili Pepper Red-M, Product Name: Modest Scoop, Long Sleeve, Chili Pepper Red, Product Weight: 0.3500, Product Variation Details: Size: Medium, Product Unit Price: 69.00, Product Total Price: 69.00",15,12,True
1276,337,30/11/2013,Shipped,276.0,207.0,4,"Product ID: 496, Product Qty: 1, Product SKU: 202-Black-M, Product Name: Modest Scoop, Long Sleeve, Black, Product Weight: 0.3500, Product Variation Details: Size: M, Product Unit Price: 69.00, Product Total Price: 69.00|Product ID: 500, Product Qty: 1, Product SKU: 302-Black-L, Product Name: V-Neck, Long Sleeve, Black, Product Weight: 0.3500, Product Variation Details: Size: L, Product Unit Price: 69.00, Product Total Price: 69.00|Product ID: 508, Product Qty: 1, Product SKU: 302-White-L, Product Name: V-Neck, Long Sleeve, White, Product Weight: 0.3500, Product Variation Details: Size: L, Product Unit Price: 69.00, Product Total Price: 69.00|Product ID: 510, Product Qty: 1, Product SKU: 402-Black-M, Product Name: Crew Neck, Long Sleeve, Black, Product Weight: 0.3500, Product Variation Details: Size: M, Product Unit Price: 69.00, Product Total Price: 69.00",30,11,True
1262,654,25/11/2013,Shipped,380.0,247.0,5,"Product ID: 511, Product Qty: 1, Product SKU: 501-Black-M, Product Name: Tank, Black, Product Weight: 0.3500, Product Variation Details: Size: M, Product Unit Price: 62.00, Product Total Price: 62.00|Product ID: 514, Product Qty: 1, Product SKU: 501-White-M, Product Name: Tank, White, Product Weight: 0.3500, Product Variation Details: Size: M, Product Unit Price: 62.00, Product Total Price: 62.00|Product ID: 588, Product Qty: 1, Product SKU: 802-Chili Pepper Red-M, Product Name: Turtleneck, Long Sleeve, Chili Pepper Red, Product Weight: 0.3000, Product Variation Details: Size: M, Product Unit Price: 71.00, Product Total Price: 71.00|Product ID: 589, Product Qty: 1, Product SKU: 2000-Black-M, Product Name: Droop Neck, 3/4 Sleeve, Black, Product Weight: 0.3000, Product Variation Details: Size: M, Product Unit Price: 99.00, Product Total Price: 99.00|Product ID: 593, Product Qty: 1, Product SKU: 2001-Black-M, Product Name: Droop Neck, Tank, Black, Product Weight: 0.3000, Product Variation Details: Size: M, Product Unit Price: 86.00, Product Total Price: 86.00",25,11,True
1333,822,25/12/2013,Shipped,385.0,250.25,8,"Product ID: 509, Product Qty: 1, Product SKU: 401-Black-S, Product Name: Crew Neck, Short Sleeve, Black, Product Weight: 0.3500, Product Variation Details: Size: S, Product Unit Price: 63.80, Product Total Price: 63.80|Product ID: 510, Product Qty: 1, Product SKU: 402-Black-S, Product Name: Crew Neck, Long Sleeve, Black, Product Weight: 0.3500, Product Variation Details: Size: S, Product Unit Price: 71.00, Product Total Price: 71.00|Product ID: 518, Product Qty: 1, Product SKU: 1030-Black-S, Product Name: Lace Thong, Black, Product Weight: 0.1000, Product Variation Details: Size: S, Product Unit Price: 11.32, Product Total Price: 11.32|Product ID: 519, Product Qty: 1, Product SKU: 1030-White-S, Product Name: Lace Thong, White, Product Weight: 0.1000, Product Variation Details: Size: S, Product Unit Price: 11.32, Product Total Price: 11.32|Product ID: 539, Product Qty: 1, Product SKU: 701-Violet-S, Product Name: Mock Turtle Neck, Short Sleeve, Violet, Product Weight: 0.3500, Product Variation Details: Size: S, Product Unit Price: 34.99, Product Total Price: 34.99|Product ID: 540, Product Qty: 1, Product SKU: 701-Black-S, Product Name: Mock Turtle Neck, Short Sleeve, Black, Product Weight: 0.3500, Product Variation Details: Size: S, Product Unit Price: 66.89, Product Total Price: 66.89|Product ID: 567, Product Qty: 1, Product SKU: 401-Navy-S, Product Name: Crew Neck, Short Sleeve, Navy, Product Weight: 0.3500, Product Variation Details: Size: S, Product Unit Price: 63.80, Product Total Price: 63.80|Product ID: 575, Product Qty: 1, Product SKU: 802-Grey-S, Product Name: Turtleneck, Long Sleeve, Slate Gray, Product Weight: 0.3000, Product Variation Details: Size: S, Product Unit Price: 73.06, Product Total Price: 73.06",25,12,True
1289,371,6/12/2013,Shipped,391.0,254.15,5,"Product ID: 496, Product Qty: 1, Product SKU: 202-Black-L, Product Name: Modest Scoop, Long Sleeve, Black, Product Weight: 0.3500, Product Variation Details: Size: L, Product Unit Price: 69.00, Product Total Price: 69.00|Product ID: 497, Product Qty: 1, Product SKU: 201-Black-L, Product Name: Modest Scoop, Short Sleeve, Black, Product Weight: 0.3500, Product Variation Details: Size: L, Product Unit Price: 62.00, Product Total Price: 62.00|Product ID: 513, Product Qty: 1, Product SKU: 601-White-L, Product Name: Camisole, White, Product Weight: 0.3500, Product Variation Details: Size: L, Product Unit Price: 62.00, Product Total Price: 62.00|Product ID: 525, Product Qty: 1, Product SKU: 1050-Black-L, Product Name: EveryWear Luxury Pant, Black, Product Weight: 0.3500, Product Variation Details: Size: L, Product Unit Price: 99.00, Product Total Price: 99.00|Product ID: 584, Product Qty: 1, Product SKU: 2000-Chili Pepper Red-M, Product Name: Droop Neck, 3/4 Sleeve, Chili Pepper Red, Product Weight: 0.3500, Product Variation Details: Size: M, Product Unit Price: 99.00, Product Total Price: 99.00",6,12,True
1318,516,15/12/2013,Shipped,396.0,257.4,4,"Product ID: 584, Product Qty: 1, Product SKU: 2000-Chili Pepper Red-XS, Product Name: Droop Neck, 3/4 Sleeve, Chili Pepper Red, Product Weight: 0.3500, Product Variation Details: Size: XS, Product Unit Price: 99.00, Product Total Price: 99.00|Product ID: 584, Product Qty: 1, Product SKU: 2000-Chili Pepper Red-S, Product Name: Droop Neck, 3/4 Sleeve, Chili Pepper Red, Product Weight: 0.3500, Product Variation Details: Size: S, Product Unit Price: 99.00, Product Total Price: 99.00|Product ID: 589, Product Qty: 1, Product SKU: 2000-Black-XS, Product Name: Droop Neck, 3/4 Sleeve, Black, Product Weight: 0.3000, Product Variation Details: Size: XS, Product Unit Price: 99.00, Product Total Price: 99.00|Product ID: 589, Product Qty: 1, Product SKU: 2000-Black-L, Product Name: Droop Neck, 3/4 Sleeve, Black, Product Weight: 0.3000, Product Variation Details: Size: L, Product Unit Price: 99.00, Product Total Price: 99.00",15,12,True
1275,581,29/11/2013,Shipped,437.0,284.05,7,"Product ID: 491, Product Qty: 2, Product SKU: 101-Natural-S, Product Name: Deep Scoop, Short Sleeve, Natural, Product Weight: 0.3500, Product Variation Details: Size: S, Product Unit Price: 31.00, Product Total Price: 62.00|Product ID: 495, Product Qty: 1, Product SKU: 202-Natural-S, Product Name: Modest Scoop, Long Sleeve, Natural, Product Weight: 0.3500, Product Variation Details: Size: S, Product Unit Price: 69.00, Product Total Price: 69.00|Product ID: 496, Product Qty: 1, Product SKU: 202-Black-S, Product Name: Modest Scoop, Long Sleeve, Black, Product Weight: 0.3500, Product Variation Details: Size: S, Product Unit Price: 69.00, Product Total Price: 69.00|Product ID: 506, Product Qty: 1, Product SKU: 202-White-S, Product Name: Modest Scoop, Long Sleeve, White, Product Weight: 0.3500, Product Variation Details: Size: S, Product Unit Price: 69.00, Product Total Price: 69.00|Product ID: 525, Product Qty: 1, Product SKU: 1050-Black-XS, Product Name: EveryWear Luxury Pant, Black, Product Weight: 0.3500, Product Variation Details: Size: XS, Product Unit Price: 99.00, Product Total Price: 99.00|Product ID: 543, Product Qty: 1, Product SKU: 402-White-S, Product Name: Crew Neck, Long Sleeve, White, Product Weight: 0.3500, Product Variation Details: Size: S, Product Unit Price: 69.00, Product Total Price: 69.00",29,11,True
